sale_id,date_key,customer_key,product_key,region_key,quantity,unit_price,unit_cost
5341,2025-12-05,130,28,1,6,215.58,68.69
5342,2025-12-05,213,25,3,3,494.77,64.02
5343,2025-12-05,174,15,4,3,90.15,54.48
5344,2025-12-05,44,14,1,3,248.64,22.76
5345,2025-12-05,21,6,4,5,497.78,68.34
5346,2025-12-06,106,18,3,6,96.29,125.95
5347,2025-12-06,178,21,5,6,101.64,31.2
5348,2025-12-06,4,15,3,5,90.15,54.48
5349,2025-12-07,202,12,5,4,132.74,130.55
5350,2025-12-07,17,2,1,1,247.83,148.51
5351,2025-12-07,113,16,4,1,478.16,47.34
5352,2025-12-07,161,15,2,6,90.15,54.48
5353,2025-12-07,72,14,2,4,248.64,22.76
5354,2025-12-07,243,18,5,4,96.29,125.95
5355,2025-12-07,217,9,4,6,412.4,27.45
5356,2025-12-07,18,24,5,1,348.01,59.36
5357,2025-12-07,106,4,3,3,300.97,58.8
5358,2025-12-08,185,21,4,1,101.64,31.2
5359,2025-12-08,169,11,3,3,109.72,75.28
5360,2025-12-08,57,24,1,6,348.01,59.36
5361,2025-12-08,60,9,3,2,412.4,27.45
5362,2025-12-09,219,23,2,3,51.51,19.97
5363,2025-12-09,105,18,3,4,96.29,125.95
5364,2025-12-09,201,2,1,5,247.83,148.51
5365,2025-12-09,114,25,3,6,494.77,64.02
5366,2025-12-10,216,12,3,5,132.74,130.55
5367,2025-12-10,26,6,4,2,497.78,68.34
5368,2025-12-10,229,10,3,4,284.96,70.7
5369,2025-12-10,18,4,5,5,300.97,58.8
5370,2025-12-10,124,21,4,1,101.64,31.2
5371,2025-12-11,60,1,3,5,324.8,105.02
5372,2025-12-11,218,25,2,6,494.77,64.02
5373,2025-12-11,240,18,3,2,96.29,125.95
5374,2025-12-11,34,21,4,4,101.64,31.2
5375,2025-12-11,228,21,1,5,101.64,31.2
5376,2025-12-11,243,10,5,2,284.96,70.7
5377,2025-12-11,82,12,4,6,132.74,130.55
5378,2025-12-11,160,22,1,6,306.67,55.26
5379,2025-12-11,211,3,4,2,133.31,78.24
5380,2025-12-11,117,11,3,2,109.72,75.28
5381,2025-12-11,148,15,3,3,90.15,54.48
5382,2025-12-12,72,9,2,6,412.4,27.45
5383,2025-12-12,134,20,3,6,172.95,87.87
5384,2025-12-12,67,9,5,6,412.4,27.45
5385,2025-12-12,213,19,3,5,284.21,76.27
5386,2025-12-12,81,16,5,2,478.16,47.34
5387,2025-12-13,115,1,2,1,324.8,105.02
5388,2025-12-13,190,19,5,6,284.21,76.27
5389,2025-12-13,51,14,1,3,248.64,22.76
5390,2025-12-13,105,2,3,6,247.83,148.51
5391,2025-12-13,12,24,2,2,348.01,59.36
5392,2025-12-13,229,29,3,1,45.04,126.36
5393,2025-12-14,243,4,5,4,300.97,58.8
5394,2025-12-14,69,18,1,6,96.29,125.95
5395,2025-12-14,54,16,3,3,478.16,47.34
5396,2025-12-14,168,26,5,4,255.64,133.06
5397,2025-12-15,46,9,3,5,412.4,27.45
5398,2025-12-15,121,25,1,3,494.77,64.02
5399,2025-12-15,174,10,4,5,284.96,70.7
5400,2025-12-15,83,3,5,1,133.31,78.24
5401,2025-12-16,203,19,3,2,284.21,76.27
5402,2025-12-16,206,9,4,4,412.4,27.45
5403,2025-12-16,52,3,5,5,133.31,78.24
5404,2025-12-16,206,29,4,1,45.04,126.36
5405,2025-12-16,234,1,1,4,324.8,105.02
5406,2025-12-16,5,12,5,1,132.74,130.55
5407,2025-12-16,55,1,5,1,324.8,105.02
5408,2025-12-16,25,2,1,3,247.83,148.51
5409,2025-12-17,140,19,5,4,284.21,76.27
5410,2025-12-17,151,22,1,5,306.67,55.26
5411,2025-12-17,240,29,3,6,45.04,126.36
5412,2025-12-17,153,23,5,2,51.51,19.97
5413,2025-12-17,133,8,5,1,331.43,105.62
5414,2025-12-17,11,11,4,1,109.72,75.28
5415,2025-12-18,141,5,1,2,131.48,120.09
5416,2025-12-18,132,23,5,1,51.51,19.97
5417,2025-12-18,229,10,3,2,284.96,70.7
5418,2025-12-18,160,2,1,5,247.83,148.51
5419,2025-12-18,68,30,4,5,139.33,10.04
5420,2025-12-18,188,28,4,5,215.58,68.69
5421,2025-12-18,36,24,5,6,348.01,59.36
5422,2025-12-18,224,10,5,1,284.96,70.7
5423,2025-12-18,58,20,3,5,172.95,87.87
5424,2025-12-19,87,8,4,3,331.43,105.62
5425,2025-12-19,146,26,4,6,255.64,133.06
5426,2025-12-19,99,9,2,5,412.4,27.45
5427,2025-12-20,77,13,4,4,405.4,102.7
5428,2025-12-20,31,5,4,3,131.48,120.09
5429,2025-12-20,7,28,2,2,215.58,68.69
5430,2025-12-20,54,18,3,2,96.29,125.95
5431,2025-12-20,239,1,3,4,324.8,105.02
5432,2025-12-20,170,26,5,2,255.64,133.06
5433,2025-12-21,68,22,4,4,306.67,55.26
5434,2025-12-21,149,28,3,4,215.58,68.69
5435,2025-12-21,130,29,1,1,45.04,126.36
5436,2025-12-21,198,22,4,4,306.67,55.26
5437,2025-12-21,34,4,4,4,300.97,58.8
5438,2025-12-21,71,7,4,3,479.25,69.07
5439,2025-12-22,165,20,5,5,172.95,87.87
5440,2025-12-22,194,11,5,4,109.72,75.28
5441,2025-12-22,214,19,5,3,284.21,76.27
5442,2025-12-22,80,24,4,4,348.01,59.36
5443,2025-12-22,122,19,5,1,284.21,76.27
5444,2025-12-22,119,22,1,5,306.67,55.26
5445,2025-12-23,113,28,4,6,215.58,68.69
5446,2025-12-23,28,2,3,3,247.83,148.51
5447,2025-12-23,178,10,5,1,284.96,70.7
5448,2025-12-23,75,8,2,6,331.43,105.62
5449,2025-12-24,167,12,2,4,132.74,130.55
5450,2025-12-24,112,29,4,3,45.04,126.36
5451,2025-12-24,8,22,2,5,306.67,55.26
5452,2025-12-24,70,17,1,5,252.54,51.1
5453,2025-12-24,65,26,5,1,255.64,133.06
5454,2025-12-24,108,14,2,3,248.64,22.76
5455,2025-12-25,236,3,3,2,133.31,78.24
5456,2025-12-25,178,10,5,3,284.96,70.7
5457,2025-12-25,201,21,1,2,101.64,31.2
5458,2025-12-25,92,28,3,1,215.58,68.69
5459,2025-12-26,80,8,4,2,331.43,105.62
5460,2025-12-26,5,12,5,5,132.74,130.55
5461,2025-12-26,92,26,3,5,255.64,133.06
5462,2025-12-26,241,17,2,4,252.54,51.1
5463,2025-12-26,199,6,1,4,497.78,68.34
5464,2025-12-26,94,8,5,3,331.43,105.62
5465,2025-12-26,27,15,1,2,90.15,54.48
5466,2025-12-27,55,6,5,6,497.78,68.34
5467,2025-12-27,72,6,2,6,497.78,68.34
5468,2025-12-27,211,13,4,6,405.4,102.7
5469,2025-12-27,108,1,2,1,324.8,105.02
5470,2025-12-27,9,25,5,5,494.77,64.02
5471,2025-12-27,231,3,4,3,133.31,78.24
5472,2025-12-27,248,17,1,2,252.54,51.1
5473,2025-12-27,217,3,4,4,133.31,78.24
5474,2025-12-27,27,22,1,4,306.67,55.26
5475,2025-12-27,242,17,3,3,252.54,51.1
5476,2025-12-27,179,23,3,6,51.51,19.97
5477,2025-12-28,60,29,3,5,45.04,126.36
5478,2025-12-28,107,23,5,5,51.51,19.97
5479,2025-12-28,91,7,3,2,479.25,69.07
5480,2025-12-28,21,16,4,2,478.16,47.34
5481,2025-12-29,246,6,4,5,497.78,68.34
5482,2025-12-29,149,13,3,1,405.4,102.7
5483,2025-12-29,146,2,4,4,247.83,148.51
5484,2025-12-29,62,3,1,3,133.31,78.24
5485,2025-12-29,104,4,1,5,300.97,58.8
5486,2025-12-29,6,20,4,3,172.95,87.87
5487,2025-12-29,230,7,4,4,479.25,69.07
5488,2025-12-29,154,17,2,5,252.54,51.1
5489,2025-12-29,64,23,4,2,51.51,19.97
5490,2025-12-30,212,26,4,1,255.64,133.06
5491,2025-12-30,86,7,4,1,479.25,69.07
5492,2025-12-30,109,20,3,4,172.95,87.87
5493,2025-12-31,213,12,3,1,132.74,130.55
5494,2025-12-31,194,27,5,2,138.02,140.76
5495,2025-12-31,97,1,4,6,324.8,105.02
5496,2025-12-31,117,16,3,3,478.16,47.34
5497,2026-01-01,129,1,4,3,324.8,105.02
5498,2026-01-01,155,20,3,1,172.95,87.87
5499,2026-01-01,124,30,4,5,139.33,10.04
5500,2026-01-01,207,7,4,2,479.25,69.07
5501,2026-01-02,188,11,4,1,109.72,75.28
5502,2026-01-02,47,2,3,6,247.83,148.51
5503,2026-01-02,19,16,2,6,478.16,47.34
5504,2026-01-02,238,2,2,4,247.83,148.51
5505,2026-01-02,72,2,2,3,247.83,148.51
5506,2026-01-02,130,23,1,2,51.51,19.97
5507,2026-01-02,149,10,3,1,284.96,70.7
5508,2026-01-02,96,18,3,5,96.29,125.95
5509,2026-01-03,197,15,2,1,90.15,54.48
5510,2026-01-03,141,23,1,3,51.51,19.97
5511,2026-01-03,69,17,1,3,252.54,51.1
5512,2026-01-03,89,29,5,5,45.04,126.36
5513,2026-01-03,190,28,5,1,215.58,68.69
5514,2026-01-03,213,19,3,6,284.21,76.27
5515,2026-01-03,44,11,1,6,109.72,75.28
5516,2026-01-03,123,14,4,5,248.64,22.76
5517,2026-01-03,221,7,4,2,479.25,69.07
5518,2026-01-04,129,23,4,3,51.51,19.97
5519,2026-01-04,17,7,1,1,479.25,69.07
5520,2026-01-04,86,27,4,1,138.02,140.76
5521,2026-01-04,3,23,4,5,51.51,19.97
5522,2026-01-04,216,12,3,5,132.74,130.55
5523,2026-01-04,13,1,5,2,324.8,105.02
5524,2026-01-04,104,18,1,4,96.29,125.95
5525,2026-01-04,182,17,3,6,252.54,51.1
5526,2026-01-04,117,14,3,3,248.64,22.76
5527,2026-01-04,38,8,1,1,331.43,105.62
5528,2026-01-04,121,16,1,1,478.16,47.34
5529,2026-01-05,83,27,5,6,138.02,140.76
5530,2026-01-05,199,29,1,2,45.04,126.36
5531,2026-01-05,177,11,5,6,109.72,75.28
5532,2026-01-05,79,1,4,2,324.8,105.02
5533,2026-01-05,118,30,2,6,139.33,10.04
5534,2026-01-05,50,21,5,6,101.64,31.2
5535,2026-01-05,200,15,2,5,90.15,54.48
5536,2026-01-05,40,4,1,5,300.97,58.8
5537,2026-01-05,232,21,4,4,101.64,31.2
5538,2026-01-05,194,29,5,1,45.04,126.36
5539,2026-01-05,78,23,1,3,51.51,19.97
5540,2026-01-05,173,25,4,4,494.77,64.02
5541,2026-01-06,146,1,4,6,324.8,105.02
5542,2026-01-06,26,2,4,2,247.83,148.51
5543,2026-01-06,213,5,3,6,131.48,120.09
5544,2026-01-07,135,18,4,1,96.29,125.95
5545,2026-01-07,243,23,5,2,51.51,19.97
5546,2026-01-07,134,6,3,1,497.78,68.34
5547,2026-01-07,27,18,1,3,96.29,125.95
5548,2026-01-07,33,23,2,2,51.51,19.97
5549,2026-01-07,168,3,5,4,133.31,78.24
5550,2026-01-08,108,5,2,5,131.48,120.09
5551,2026-01-08,192,28,3,6,215.58,68.69
5552,2026-01-08,66,21,4,2,101.64,31.2
5553,2026-01-08,209,29,2,5,45.04,126.36
5554,2026-01-08,16,13,2,3,405.4,102.7
5555,2026-01-08,223,17,5,2,252.54,51.1
5556,2026-01-08,148,5,3,3,131.48,120.09
5557,2026-01-08,238,23,2,1,51.51,19.97
5558,2026-01-08,216,18,3,5,96.29,125.95
5559,2026-01-08,92,19,3,2,284.21,76.27
5560,2026-01-09,33,10,2,2,284.96,70.7
5561,2026-01-09,72,21,2,6,101.64,31.2
5562,2026-01-09,99,10,2,6,284.96,70.7
5563,2026-01-09,46,27,3,4,138.02,140.76
5564,2026-01-10,121,23,1,1,51.51,19.97
5565,2026-01-10,227,17,5,4,252.54,51.1
5566,2026-01-10,105,20,3,2,172.95,87.87
5567,2026-01-10,136,9,5,4,412.4,27.45
5568,2026-01-10,34,30,4,6,139.33,10.04
5569,2026-01-10,128,17,3,1,252.54,51.1
5570,2026-01-10,246,28,4,5,215.58,68.69
5571,2026-01-10,168,14,5,5,248.64,22.76
5572,2026-01-10,140,22,5,6,306.67,55.26
5573,2026-01-10,196,1,3,2,324.8,105.02
5574,2026-01-11,178,23,5,3,51.51,19.97
5575,2026-01-11,240,30,3,1,139.33,10.04
5576,2026-01-11,213,6,3,2,497.78,68.34
5577,2026-01-11,145,7,5,3,479.25,69.07
5578,2026-01-12,150,26,3,5,255.64,133.06
5579,2026-01-12,167,5,2,4,131.48,120.09
5580,2026-01-12,209,15,2,3,90.15,54.48
5581,2026-01-12,64,23,4,5,51.51,19.97
5582,2026-01-12,81,6,5,5,497.78,68.34
5583,2026-01-12,83,12,5,2,132.74,130.55
5584,2026-01-12,219,11,2,5,109.72,75.28
5585,2026-01-12,125,11,4,5,109.72,75.28
5586,2026-01-12,150,20,3,5,172.95,87.87
5587,2026-01-12,193,22,2,2,306.67,55.26
5588,2026-01-12,167,16,2,6,478.16,47.34
5589,2026-01-12,234,9,1,2,412.4,27.45
5590,2026-01-13,190,10,5,3,284.96,70.7
5591,2026-01-13,157,20,1,2,172.95,87.87
5592,2026-01-13,18,26,5,2,255.64,133.06
5593,2026-01-13,28,5,3,1,131.48,120.09
5594,2026-01-13,168,10,5,4,284.96,70.7
5595,2026-01-13,154,1,2,4,324.8,105.02
5596,2026-01-13,246,10,4,3,284.96,70.7
5597,2026-01-13,147,14,3,4,248.64,22.76
5598,2026-01-13,216,18,3,1,96.29,125.95
5599,2026-01-13,177,24,5,2,348.01,59.36
5600,2026-01-14,85,3,3,2,133.31,78.24
5601,2026-01-14,76,30,4,3,139.33,10.04
5602,2026-01-14,226,29,2,2,45.04,126.36
5603,2026-01-14,142,5,2,1,131.48,120.09
5604,2026-01-14,8,29,2,3,45.04,126.36
5605,2026-01-14,218,17,2,5,252.54,51.1
5606,2026-01-14,22,19,2,2,284.21,76.27
5607,2026-01-14,82,17,4,6,252.54,51.1
5608,2026-01-15,61,22,4,5,306.67,55.26
5609,2026-01-15,181,25,3,6,494.77,64.02
5610,2026-01-15,204,4,3,5,300.97,58.8
5611,2026-01-15,61,11,4,3,109.72,75.28
5612,2026-01-15,216,14,3,6,248.64,22.76
5613,2026-01-15,81,4,5,4,300.97,58.8
5614,2026-01-15,171,27,2,6,138.02,140.76
5615,2026-01-16,185,23,4,4,51.51,19.97
5616,2026-01-16,27,2,1,1,247.83,148.51
5617,2026-01-16,230,16,4,5,478.16,47.34
5618,2026-01-16,190,29,5,4,45.04,126.36
5619,2026-01-16,75,12,2,2,132.74,130.55
5620,2026-01-17,80,24,4,3,348.01,59.36
5621,2026-01-17,36,2,5,3,247.83,148.51
5622,2026-01-17,83,8,5,2,331.43,105.62
5623,2026-01-17,134,7,3,4,479.25,69.07
5624,2026-01-17,231,5,4,4,131.48,120.09
5625,2026-01-17,238,3,2,6,133.31,78.24
5626,2026-01-18,61,27,4,4,138.02,140.76
5627,2026-01-18,7,9,2,1,412.4,27.45
5628,2026-01-18,140,14,5,6,248.64,22.76
5629,2026-01-18,33,18,2,4,96.29,125.95
5630,2026-01-18,63,11,1,4,109.72,75.28
5631,2026-01-18,149,21,3,2,101.64,31.2
5632,2026-01-18,231,2,4,1,247.83,148.51
5633,2026-01-18,160,22,1,5,306.67,55.26
5634,2026-01-18,164,22,2,3,306.67,55.26
5635,2026-01-19,78,16,1,5,478.16,47.34
5636,2026-01-19,229,24,3,3,348.01,59.36
5637,2026-01-19,217,24,4,5,348.01,59.36
5638,2026-01-19,6,30,4,2,139.33,10.04
5639,2026-01-19,165,5,5,1,131.48,120.09
5640,2026-01-19,33,30,2,1,139.33,10.04
5641,2026-01-19,133,21,5,1,101.64,31.2
5642,2026-01-19,99,30,2,6,139.33,10.04
5643,2026-01-20,196,12,3,4,132.74,130.55
5644,2026-01-20,42,15,2,6,90.15,54.48
5645,2026-01-20,225,9,2,1,412.4,27.45
5646,2026-01-20,56,10,5,3,284.96,70.7
5647,2026-01-20,17,26,1,2,255.64,133.06
5648,2026-01-20,205,15,2,2,90.15,54.48
5649,2026-01-20,107,4,5,3,300.97,58.8
5650,2026-01-20,240,3,3,1,133.31,78.24
5651,2026-01-20,109,10,3,1,284.96,70.7
5652,2026-01-20,6,22,4,4,306.67,55.26
5653,2026-01-21,10,15,4,1,90.15,54.48
5654,2026-01-21,224,11,5,4,109.72,75.28
5655,2026-01-21,87,3,4,1,133.31,78.24
5656,2026-01-21,172,16,3,6,478.16,47.34
5657,2026-01-21,45,7,4,1,479.25,69.07
5658,2026-01-21,38,19,1,1,284.21,76.27
5659,2026-01-21,93,7,2,5,479.25,69.07
5660,2026-01-21,24,7,1,4,479.25,69.07
5661,2026-01-22,200,14,2,2,248.64,22.76
5662,2026-01-22,19,27,2,6,138.02,140.76
5663,2026-01-22,231,6,4,5,497.78,68.34
5664,2026-01-22,237,14,4,4,248.64,22.76
5665,2026-01-23,1,28,1,2,215.58,68.69
5666,2026-01-23,128,19,3,1,284.21,76.27
5667,2026-01-23,177,26,5,5,255.64,133.06
5668,2026-01-23,199,11,1,5,109.72,75.28
5669,2026-01-23,241,5,2,1,131.48,120.09
5670,2026-01-23,86,19,4,1,284.21,76.27
5671,2026-01-24,174,12,4,5,132.74,130.55
5672,2026-01-24,28,21,3,1,101.64,31.2
5673,2026-01-24,7,29,2,6,45.04,126.36
5674,2026-01-24,247,29,4,5,45.04,126.36
5675,2026-01-25,157,9,1,5,412.4,27.45
5676,2026-01-25,166,10,1,4,284.96,70.7
5677,2026-01-25,212,25,4,3,494.77,64.02
5678,2026-01-25,7,15,2,2,90.15,54.48
5679,2026-01-25,150,5,3,5,131.48,120.09
5680,2026-01-25,116,17,4,2,252.54,51.1
5681,2026-01-25,224,7,5,6,479.25,69.07
5682,2026-01-25,60,18,3,2,96.29,125.95
5683,2026-01-25,117,10,3,3,284.96,70.7
5684,2026-01-25,89,19,5,3,284.21,76.27
5685,2026-01-25,135,14,4,5,248.64,22.76
5686,2026-01-25,22,8,2,6,331.43,105.62
5687,2026-01-26,88,17,5,3,252.54,51.1
5688,2026-01-26,241,22,2,3,306.67,55.26
5689,2026-01-26,16,5,2,4,131.48,120.09
5690,2026-01-26,219,19,2,3,284.21,76.27
5691,2026-01-26,94,10,5,1,284.96,70.7
5692,2026-01-26,122,5,5,1,131.48,120.09
5693,2026-01-26,52,19,5,4,284.21,76.27
5694,2026-01-26,249,19,3,3,284.21,76.27
5695,2026-01-26,228,19,1,3,284.21,76.27
5696,2026-01-26,33,10,2,4,284.96,70.7
5697,2026-01-27,238,27,2,2,138.02,140.76
5698,2026-01-27,221,14,4,3,248.64,22.76
5699,2026-01-27,13,26,5,4,255.64,133.06
5700,2026-01-28,145,13,5,6,405.4,102.7
5701,2026-01-28,201,30,1,4,139.33,10.04
5702,2026-01-28,22,4,2,5,300.97,58.8
5703,2026-01-28,50,25,5,5,494.77,64.02
5704,2026-01-29,12,16,2,3,478.16,47.34
5705,2026-01-29,103,10,2,5,284.96,70.7
5706,2026-01-29,178,28,5,6,215.58,68.69
5707,2026-01-29,193,26,2,5,255.64,133.06
5708,2026-01-29,139,14,1,6,248.64,22.76
5709,2026-01-29,199,17,1,5,252.54,51.1
5710,2026-01-29,4,29,3,5,45.04,126.36
5711,2026-01-29,119,23,1,2,51.51,19.97
5712,2026-01-29,71,9,4,2,412.4,27.45
5713,2026-01-29,245,8,2,1,331.43,105.62
5714,2026-01-29,64,22,4,3,306.67,55.26
5715,2026-01-30,249,29,3,5,45.04,126.36
5716,2026-01-30,150,21,3,2,101.64,31.2
5717,2026-01-30,167,12,2,6,132.74,130.55
5718,2026-01-30,175,20,3,3,172.95,87.87
5719,2026-01-30,58,26,3,6,255.64,133.06
5720,2026-01-30,5,9,5,4,412.4,27.45
5721,2026-01-30,228,10,1,4,284.96,70.7
5722,2026-01-30,60,28,3,1,215.58,68.69
5723,2026-01-30,209,10,2,1,284.96,70.7
5724,2026-01-31,45,25,4,3,494.77,64.02
5725,2026-01-31,197,30,2,6,139.33,10.04
5726,2026-01-31,171,9,2,1,412.4,27.45
5727,2026-01-31,164,14,2,4,248.64,22.76
5728,2026-01-31,1,8,1,6,331.43,105.62
5729,2026-02-01,112,15,4,6,90.15,54.48
5730,2026-02-01,141,26,1,4,255.64,133.06
5731,2026-02-01,126,14,1,4,248.64,22.76
5732,2026-02-01,6,24,4,6,348.01,59.36
5733,2026-02-01,197,18,2,6,96.29,125.95
5734,2026-02-01,166,23,1,2,51.51,19.97
5735,2026-02-01,180,22,2,6,306.67,55.26
5736,2026-02-01,202,5,5,1,131.48,120.09
5737,2026-02-02,12,14,2,5,248.64,22.76
5738,2026-02-02,228,15,1,5,90.15,54.48
5739,2026-02-02,198,18,4,3,96.29,125.95
5740,2026-02-02,176,11,1,2,109.72,75.28
5741,2026-02-02,176,12,1,1,132.74,130.55
5742,2026-02-03,28,20,3,6,172.95,87.87
5743,2026-02-03,122,7,5,1,479.25,69.07
5744,2026-02-03,162,19,5,1,284.21,76.27
5745,2026-02-03,63,11,1,6,109.72,75.28
5746,2026-02-03,71,5,4,3,131.48,120.09
5747,2026-02-03,166,8,1,6,331.43,105.62
5748,2026-02-03,194,18,5,5,96.29,125.95
5749,2026-02-03,94,19,5,2,284.21,76.27
5750,2026-02-03,171,29,2,2,45.04,126.36
5751,2026-02-03,59,29,3,4,45.04,126.36
5752,2026-02-03,224,21,5,6,101.64,31.2
5753,2026-02-03,244,6,2,4,497.78,68.34
5754,2026-02-04,227,17,5,1,252.54,51.1
5755,2026-02-04,240,21,3,3,101.64,31.2
5756,2026-02-04,110,7,4,1,479.25,69.07
5757,2026-02-04,63,30,1,5,139.33,10.04
5758,2026-02-04,14,26,2,2,255.64,133.06
5759,2026-02-05,33,13,2,4,405.4,102.7
5760,2026-02-05,36,7,5,5,479.25,69.07
5761,2026-02-05,118,13,2,2,405.4,102.7
5762,2026-02-05,91,1,3,6,324.8,105.02
5763,2026-02-06,186,20,2,6,172.95,87.87
5764,2026-02-06,130,14,1,2,248.64,22.76
5765,2026-02-06,87,22,4,3,306.67,55.26
5766,2026-02-06,205,27,2,1,138.02,140.76
5767,2026-02-06,69,10,1,6,284.96,70.7
5768,2026-02-06,7,9,2,1,412.4,27.45
5769,2026-02-06,136,19,5,1,284.21,76.27
5770,2026-02-06,38,2,1,1,247.83,148.51
5771,2026-02-06,249,17,3,2,252.54,51.1
5772,2026-02-07,114,30,3,1,139.33,10.04
5773,2026-02-07,50,21,5,6,101.64,31.2
5774,2026-02-07,237,3,4,2,133.31,78.24
5775,2026-02-07,20,25,4,2,494.77,64.02
5776,2026-02-07,214,13,5,1,405.4,102.7
5777,2026-02-07,160,12,1,6,132.74,130.55
5778,2026-02-07,80,8,4,3,331.43,105.62
5779,2026-02-07,190,1,5,2,324.8,105.02
5780,2026-02-08,96,28,3,5,215.58,68.69
5781,2026-02-08,182,10,3,2,284.96,70.7
5782,2026-02-08,111,9,4,4,412.4,27.45
5783,2026-02-08,167,22,2,2,306.67,55.26
5784,2026-02-08,220,8,4,6,331.43,105.62
5785,2026-02-08,100,19,4,1,284.21,76.27
5786,2026-02-08,78,18,1,2,96.29,125.95
5787,2026-02-08,75,11,2,4,109.72,75.28
5788,2026-02-08,131,4,2,3,300.97,58.8
5789,2026-02-08,248,12,1,2,132.74,130.55
5790,2026-02-08,243,6,5,6,497.78,68.34
5791,2026-02-09,118,18,2,2,96.29,125.95
5792,2026-02-09,25,20,1,4,172.95,87.87
5793,2026-02-09,60,30,3,1,139.33,10.04
5794,2026-02-09,21,29,4,3,45.04,126.36
5795,2026-02-09,228,16,1,6,478.16,47.34
5796,2026-02-09,180,4,2,3,300.97,58.8
5797,2026-02-09,96,2,3,1,247.83,148.51
5798,2026-02-09,117,22,3,4,306.67,55.26
5799,2026-02-09,100,25,4,4,494.77,64.02
5800,2026-02-09,8,30,2,6,139.33,10.04
5801,2026-02-09,25,15,1,4,90.15,54.48
5802,2026-02-09,224,25,5,5,494.77,64.02
5803,2026-02-10,150,24,3,4,348.01,59.36
5804,2026-02-10,233,1,4,2,324.8,105.02
5805,2026-02-10,48,16,5,2,478.16,47.34
5806,2026-02-10,224,27,5,6,138.02,140.76
5807,2026-02-10,153,5,5,5,131.48,120.09
5808,2026-02-10,86,10,4,4,284.96,70.7
5809,2026-02-10,177,25,5,5,494.77,64.02
5810,2026-02-11,199,28,1,6,215.58,68.69
5811,2026-02-11,165,6,5,2,497.78,68.34
5812,2026-02-11,45,10,4,4,284.96,70.7
5813,2026-02-11,189,12,2,5,132.74,130.55
5814,2026-02-12,5,10,5,1,284.96,70.7
5815,2026-02-12,6,28,4,1,215.58,68.69
5816,2026-02-12,28,3,3,1,133.31,78.24
5817,2026-02-12,30,27,3,1,138.02,140.76
5818,2026-02-12,182,7,3,2,479.25,69.07
5819,2026-02-12,44,18,1,4,96.29,125.95
5820,2026-02-12,26,29,4,5,45.04,126.36
5821,2026-02-12,73,6,5,3,497.78,68.34
5822,2026-02-12,57,11,1,6,109.72,75.28
5823,2026-02-12,230,1,4,3,324.8,105.02
5824,2026-02-12,20,24,4,3,348.01,59.36
5825,2026-02-13,54,9,3,3,412.4,27.45
5826,2026-02-13,240,24,3,3,348.01,59.36
5827,2026-02-13,79,7,4,4,479.25,69.07
5828,2026-02-13,213,12,3,4,132.74,130.55
5829,2026-02-13,220,21,4,4,101.64,31.2
5830,2026-02-14,193,22,2,1,306.67,55.26
5831,2026-02-14,134,22,3,2,306.67,55.26
5832,2026-02-14,4,6,3,5,497.78,68.34
5833,2026-02-14,189,2,2,3,247.83,148.51
5834,2026-02-14,57,3,1,6,133.31,78.24
5835,2026-02-14,214,24,5,6,348.01,59.36
5836,2026-02-14,170,29,5,6,45.04,126.36
5837,2026-02-14,108,5,2,5,131.48,120.09
5838,2026-02-14,139,25,1,3,494.77,64.02
5839,2026-02-14,17,1,1,4,324.8,105.02
5840,2026-02-14,158,2,4,1,247.83,148.51
5841,2026-02-15,224,22,5,5,306.67,55.26
5842,2026-02-15,203,30,3,4,139.33,10.04
5843,2026-02-15,51,25,1,4,494.77,64.02
5844,2026-02-15,103,15,2,6,90.15,54.48
5845,2026-02-15,95,27,1,4,138.02,140.76
5846,2026-02-15,173,3,4,6,133.31,78.24
5847,2026-02-15,98,3,4,6,133.31,78.24
5848,2026-02-15,92,25,3,4,494.77,64.02
5849,2026-02-15,177,19,5,6,284.21,76.27
5850,2026-02-15,155,16,3,1,478.16,47.34
5851,2026-02-15,79,11,4,5,109.72,75.28
5852,2026-02-15,159,8,4,4,331.43,105.62
5853,2026-02-16,143,13,1,2,405.4,102.7
5854,2026-02-16,228,21,1,3,101.64,31.2
5855,2026-02-16,58,6,3,5,497.78,68.34
5856,2026-02-16,47,4,3,4,300.97,58.8
5857,2026-02-16,231,13,4,4,405.4,102.7
5858,2026-02-16,192,7,3,1,479.25,69.07
5859,2026-02-16,18,15,5,5,90.15,54.48
5860,2026-02-16,171,10,2,3,284.96,70.7
5861,2026-02-16,189,15,2,6,90.15,54.48
5862,2026-02-16,55,3,5,1,133.31,78.24
5863,2026-02-16,207,26,4,6,255.64,133.06
5864,2026-02-17,92,3,3,5,133.31,78.24
5865,2026-02-17,43,12,5,2,132.74,130.55
5866,2026-02-17,159,27,4,3,138.02,140.76
5867,2026-02-17,242,12,3,1,132.74,130.55
5868,2026-02-18,163,30,4,6,139.33,10.04
5869,2026-02-18,108,6,2,3,497.78,68.34
5870,2026-02-18,69,13,1,3,405.4,102.7
5871,2026-02-18,109,10,3,6,284.96,70.7
5872,2026-02-18,145,4,5,4,300.97,58.8
5873,2026-02-18,188,27,4,6,138.02,140.76
5874,2026-02-18,233,27,4,1,138.02,140.76
5875,2026-02-19,178,30,5,4,139.33,10.04
5876,2026-02-19,116,22,4,1,306.67,55.26
5877,2026-02-19,117,1,3,3,324.8,105.02
